(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
14:27.4,1.545230962,4.635692887,373.9458929,0,0,205438976,124289024,119300096,33210368,24309760
14:28.4,0,1.557430564,384.6853492,0,0,205438976,124289024,120168448,33210368,24309760
14:29.4,1.57451687,4.723550611,385.7566332,0,0,205438976,124289024,121024512,33210368,24309760
14:30.4,0,3.174605755,384.1272963,0,0,205438976,124289024,121860096,33210368,24309760
14:36.4,0.26064134,2.085130716,390.9620093,0,0,206200832,124289024,126914560,33210368,24309760
14:37.4,0,3.076918836,389.2302327,0,0,206200832,124289024,127733760,33210368,24309760
14:38.4,0,1.566081158,391.5202894,0,0,205242368,124289024,128503808,33210368,24309760
14:39.4,0,3.086906646,385.8633307,0,0,205242368,124289024,129327104,33210368,24309760
14:40.4,0,0,393.6509936,0,0,205242368,124289024,130113536,33210368,24309760
14:41.4,0,3.085635621,393.4185416,0,0,205242368,124289024,130899968,33210368,24309760
14:42.4,0,3.174610592,390.4771028,0,0,205242368,124289024,131686400,33210368,24309760
14:48.4,1.040024762,1.300030953,391.8293292,0,0,205209600,124289024,136507392,33210368,24309760
14:49.4,0,1.56422628,387.9281175,0,0,205262848,124289024,137043968,33210368,24309760
14:50.4,0,3.174599627,393.6503538,0,0,205262848,124289024,137781248,33210368,24309760
14:51.4,0,1.538462902,395.3849658,0,0,205262848,124289024,138551296,33210368,24309760
14:52.4,0,4.749474949,384.7074708,1.583158316,0,205262848,124289024,139325440,33210368,24309760
14:53.4,1.550043233,0,379.760592,0,0,205262848,124289024,140095488,33210368,24309760
14:54.4,0,7.725730773,384.7413925,0,0,205295616,124289024,140886016,33210368,24309760
14:55.7,0,7.198698199,1119.39757,0,0,205336576,124289024,129048576,33210368,24309760
14:58.4,1.837435565,3.062392609,264.3865619,0,0,206028800,124293120,135008256,33210368,24309760
15:03.4,0,0,399.9872004,0,0,206028800,124293120,135008256,33210368,24309760
15:04.4,1.553400027,6.213600109,385.2432068,0,0,206028800,124293120,135917568,33210368,24309760
15:05.4,0,6.32119179,390.3335931,0,0,206028800,124293120,136794112,33210368,24309760
15:06.4,0,3.124996563,393.7495669,0,0,206028800,124293120,137695232,33210368,24309760
15:07.4,0,6.153843124,384.6151953,0,0,206028800,124293120,136515584,33210368,24309760
15:08.4,0,4.761907181,392.0636912,0,0,206028800,124293120,137342976,33210368,24309760
15:09.4,1.55338026,1.55338026,382.1315439,0,0,206036992,124293120,138203136,33210368,24309760
15:11.7,10.62229554,23.36905019,1850.403883,0,0,206036992,124293120,124923904,33210368,24309760
15:24.4,0,0.12964973,26.96714382,0,0,206036992,124293120,125575168,33210368,24309760
15:25.4,1.546685298,4.640055893,380.4845832,0,0,206102528,124293120,126373888,33210368,24309760
15:26.4,0,1.562498125,393.7495275,0,0,206102528,124293120,127176704,33210368,24309760
15:27.4,4.615390069,4.615390069,384.6158391,1.538463356,0,206102528,124293120,127930368,33210368,24309760
15:28.4,3.174602852,3.174602852,388.8888494,0,0,206102528,124293120,128434176,33210368,24309760
15:29.4,1.538460933,3.076921865,389.2306159,0,0,206102528,124293120,129224704,33210368,24309760
15:30.4,1.57098173,3.141963461,386.4615057,0,0,206102528,124293120,129978368,33210368,24309760
15:37.5,1.316786258,2.633572516,385.5989092,0,0,206057472,124293120,124010496,33210368,24309760
15:39.1,8.571418122,39.04757145,4780.946553,0,0,206385152,124293120,137539584,33210368,24309760
16:22.6,0.85662714,2.034489458,305.8515818,0,0,211841024,124297216,124018688,33210368,24309760
16:43.1,0.155022735,1.317693251,210.2883406,0,0,211292160,124297216,132788224,33214464,24309760
16:43.4,0,5.555577284,372.223678,0,0,211292160,124297216,133025792,33214464,24309760
16:44.4,0,1.562497656,385.9369211,0,0,211292160,124297216,133865472,33214464,24309760
16:45.4,0,1.538461993,392.3078082,0,0,211292160,124297216,134692864,33214464,24309760
16:46.4,3.155791372,0,381.850756,0,0,211292160,124297216,135471104,33214464,24309760
16:47.4,1.555712117,3.111424234,388.9280292,0,0,211394560,124297216,136011776,33214464,24309760
16:48.4,1.552928525,0,397.5497024,0,0,211394560,124297216,136781824,33214464,24309760
16:49.4,0,3.170105851,391.5080726,0,0,211394560,124297216,137535488,33214464,24309760
